,Cluster,Stage,Turn,word_count,Sentiment,Contested
4580,Unproductive Engagement,Stage 4,80,4,0.0,1.0
4581,Unproductive Engagement,Stage 4,80,4,0.0,1.0
4582,Unproductive Engagement,Stage 4,80,2,0.0,1.0
4583,Unproductive Engagement,Stage 4,80,2,0.0,1.0
4584,Unproductive Engagement,Stage 4,81,11,0.5,0.0
4585,Unproductive Engagement,Stage 4,81,11,0.5,0.0
4586,Unproductive Engagement,Stage 4,82,1,0.0,0.0
4587,Unproductive Engagement,Stage 4,82,1,0.0,0.0
4588,Unproductive Engagement,Stage 4,83,1,0.5,0.0
4589,Unproductive Engagement,Stage 4,83,1,0.5,0.0
4590,Unproductive Engagement,Stage 4,83,1,0.0,1.0
4591,Unproductive Engagement,Stage 4,83,1,0.0,1.0
4592,Unproductive Engagement,Stage 4,84,19,0.0,0.0
4593,Unproductive Engagement,Stage 4,84,19,0.0,0.0
4594,Unproductive Engagement,Stage 4,84,1,0.0,0.0
4595,Unproductive Engagement,Stage 4,84,1,0.0,0.0
4596,Unproductive Engagement,Stage 4,85,4,0.0,0.0
4597,Unproductive Engagement,Stage 4,85,4,0.0,0.0
4598,Unproductive Engagement,Stage 4,85,3,0.0,1.0
4599,Unproductive Engagement,Stage 4,85,3,0.0,1.0
4600,Unproductive Engagement,Stage 4,85,2,0.0,1.0
4601,Unproductive Engagement,Stage 4,85,2,0.0,1.0
4602,Unproductive Engagement,Stage 4,86,12,0.75,0.0
4603,Unproductive Engagement,Stage 4,86,12,0.75,0.0
4604,Unproductive Engagement,Stage 4,87,7,0.2,0.0
4605,Unproductive Engagement,Stage 4,87,7,0.2,0.0
4606,Unproductive Engagement,Stage 4,88,1,0.0,0.0
4607,Unproductive Engagement,Stage 4,88,1,0.0,0.0
4608,Unproductive Engagement,Stage 4,88,10,0.8,1.0
4609,Unproductive Engagement,Stage 4,88,10,0.8,1.0
4610,Unproductive Engagement,Stage 4,88,7,0.7000000000000001,1.0
4611,Unproductive Engagement,Stage 4,88,7,0.7000000000000001,1.0
4612,Unproductive Engagement,Stage 4,89,1,0.0,0.0
4613,Unproductive Engagement,Stage 4,89,1,0.0,0.0
4614,Open Collaboration,Stage 3,1,98,0.5444444444444445,0.010204081632653
4615,Unproductive Engagement,Stage 3,1,98,0.5444444444444445,0.010204081632653
4616,Open Collaboration,Stage 3,1,13,0.5,1.0
4617,Unproductive Engagement,Stage 3,1,13,0.5,1.0
4618,Open Collaboration,Stage 3,1,7,0.75,1.0
4619,Unproductive Engagement,Stage 3,1,7,0.75,1.0
4620,Open Collaboration,Stage 3,1,1,0.5,0.0
4621,Unproductive Engagement,Stage 3,1,1,0.5,0.0
4622,Open Collaboration,Stage 3,2,111,0.1638888888888889,0.018018018018018
4623,Unproductive Engagement,Stage 3,2,111,0.1638888888888889,0.018018018018018
4624,Open Collaboration,Stage 3,2,2,0.5,0.0
4625,Unproductive Engagement,Stage 3,2,2,0.5,0.0
4626,Open Collaboration,Stage 4,2,5,0.0,1.0
4627,Unproductive Engagement,Stage 4,2,5,0.0,1.0
4628,Open Collaboration,Stage 4,2,3,0.0,1.0
4629,Unproductive Engagement,Stage 4,2,3,0.0,1.0
4630,Open Collaboration,Stage 4,3,78,0.0511111111111111,0.0
4631,Unproductive Engagement,Stage 4,3,78,0.0511111111111111,0.0
4632,Open Collaboration,Stage 4,4,82,0.15125,0.0121951219512195
4633,Unproductive Engagement,Stage 4,4,82,0.15125,0.0121951219512195
4634,Open Collaboration,Stage 4,4,1,0.0,0.0
4635,Unproductive Engagement,Stage 4,4,1,0.0,0.0
4636,Open Collaboration,Stage 4,4,6,0.3333333333333333,1.0
4637,Unproductive Engagement,Stage 4,4,6,0.3333333333333333,1.0
4638,Open Collaboration,Stage 4,4,2,0.7,1.0
4639,Unproductive Engagement,Stage 4,4,2,0.7,1.0
4640,Open Collaboration,Stage 4,5,60,0.2152777777777778,0.0
4641,Unproductive Engagement,Stage 4,5,60,0.2152777777777778,0.0
4642,Open Collaboration,Stage 4,6,64,0.1166666666666666,0.0
4643,Unproductive Engagement,Stage 4,6,64,0.1166666666666666,0.0
4644,Open Collaboration,Stage 4,6,1,0.1,0.0
4645,Unproductive Engagement,Stage 4,6,1,0.1,0.0
4646,Open Collaboration,Stage 4,6,4,-0.3125,1.0
4647,Unproductive Engagement,Stage 4,6,4,-0.3125,1.0
4648,Open Collaboration,Stage 4,6,2,-0.05,1.0
4649,Unproductive Engagement,Stage 4,6,2,-0.05,1.0
4650,Open Collaboration,Stage 4,7,165,0.1762755102040816,0.0
4651,Unproductive Engagement,Stage 4,7,165,0.1762755102040816,0.0
4652,Open Collaboration,Stage 4,8,19,-0.1875,0.0526315789473684
4653,Unproductive Engagement,Stage 4,8,19,-0.1875,0.0526315789473684
4654,Open Collaboration,Stage 4,8,1,0.0,0.0
4655,Unproductive Engagement,Stage 4,8,1,0.0,0.0
4656,Open Collaboration,Stage 4,8,4,0.0,1.0
4657,Unproductive Engagement,Stage 4,8,4,0.0,1.0
4658,Open Collaboration,Stage 4,8,5,0.0,1.0
4659,Unproductive Engagement,Stage 4,8,5,0.0,1.0
4660,Open Collaboration,Stage 4,9,12,0.2,0.0
4661,Unproductive Engagement,Stage 4,9,12,0.2,0.0
4662,Open Collaboration,Stage 4,10,5,0.0,0.0
4663,Unproductive Engagement,Stage 4,10,5,0.0,0.0
4664,Open Collaboration,Stage 4,10,1,0.5,1.0
4665,Unproductive Engagement,Stage 4,10,1,0.5,1.0
4666,Open Collaboration,Stage 4,11,7,-0.1555555555555555,0.0
4667,Unproductive Engagement,Stage 4,11,7,-0.1555555555555555,0.0
4668,Open Collaboration,Stage 4,12,1,0.0,0.0
4669,Unproductive Engagement,Stage 4,12,1,0.0,0.0
4670,Open Collaboration,Stage 4,12,1,0.0,1.0
4671,Unproductive Engagement,Stage 4,12,1,0.0,1.0
4672,Open Collaboration,Stage 4,13,8,0.25,0.0
4673,Unproductive Engagement,Stage 4,13,8,0.25,0.0
4674,Open Collaboration,Stage 4,14,13,0.0,0.0
4675,Unproductive Engagement,Stage 4,14,13,0.0,0.0
4676,Open Collaboration,Stage 4,14,5,0.0,1.0
4677,Unproductive Engagement,Stage 4,14,5,0.0,1.0
4678,Open Collaboration,Stage 4,14,5,0.0,1.0
4679,Unproductive Engagement,Stage 4,14,5,0.0,1.0
4680,Open Collaboration,Stage 4,15,4,0.0,0.0
4681,Unproductive Engagement,Stage 4,15,4,0.0,0.0
4682,Open Collaboration,Stage 4,16,38,0.3,0.0263157894736842
4683,Unproductive Engagement,Stage 4,16,38,0.3,0.0263157894736842
4684,Open Collaboration,Stage 4,16,1,0.0,0.0
4685,Unproductive Engagement,Stage 4,16,1,0.0,0.0
4686,Open Collaboration,Stage 4,16,3,0.0,1.0
4687,Unproductive Engagement,Stage 4,16,3,0.0,1.0
4688,Open Collaboration,Stage 4,16,2,0.0,1.0
4689,Unproductive Engagement,Stage 4,16,2,0.0,1.0
4690,Open Collaboration,Stage 4,17,66,0.1009920634920635,0.0
4691,Unproductive Engagement,Stage 4,17,66,0.1009920634920635,0.0
4692,Open Collaboration,Stage 4,18,2,0.0,0.0
4693,Unproductive Engagement,Stage 4,18,2,0.0,0.0
4694,Open Collaboration,Stage 4,18,8,0.0,1.0
4695,Unproductive Engagement,Stage 4,18,8,0.0,1.0
4696,Open Collaboration,Stage 4,18,3,0.0,1.0
4697,Unproductive Engagement,Stage 4,18,3,0.0,1.0
4698,Open Collaboration,Stage 4,19,17,0.25,0.0
4699,Unproductive Engagement,Stage 4,19,17,0.25,0.0
4700,Open Collaboration,Stage 4,20,44,0.0,0.0
4701,Unproductive Engagement,Stage 4,20,44,0.0,0.0
4702,Open Collaboration,Stage 4,20,1,0.0,0.0
4703,Unproductive Engagement,Stage 4,20,1,0.0,0.0
4704,Open Collaboration,Stage 4,20,10,0.0,1.0
4705,Unproductive Engagement,Stage 4,20,10,0.0,1.0
4706,Open Collaboration,Stage 4,20,9,0.2857142857142857,1.0
4707,Unproductive Engagement,Stage 4,20,9,0.2857142857142857,1.0
4708,Open Collaboration,Stage 4,21,26,0.5,0.0
4709,Unproductive Engagement,Stage 4,21,26,0.5,0.0
4710,Open Collaboration,Stage 4,22,17,0.0,0.0588235294117647
4711,Unproductive Engagement,Stage 4,22,17,0.0,0.0588235294117647
4712,Open Collaboration,Stage 4,22,1,0.5,0.0
4713,Unproductive Engagement,Stage 4,22,1,0.5,0.0
4714,Open Collaboration,Stage 4,22,2,0.0,1.0
4715,Unproductive Engagement,Stage 4,22,2,0.0,1.0
4716,Open Collaboration,Stage 4,22,1,1.0,1.0
4717,Unproductive Engagement,Stage 4,22,1,1.0,1.0
4718,Open Collaboration,Stage 4,23,8,0.4333333333333333,0.125
4719,Unproductive Engagement,Stage 4,23,8,0.4333333333333333,0.125
4720,Open Collaboration,Stage 4,23,1,0.0,0.0
4721,Unproductive Engagement,Stage 4,23,1,0.0,0.0
4722,Open Collaboration,Stage 4,23,4,0.0,1.0
4723,Unproductive Engagement,Stage 4,23,4,0.0,1.0
4724,Open Collaboration,Stage 4,23,1,0.0,1.0
4725,Unproductive Engagement,Stage 4,23,1,0.0,1.0
4726,Open Collaboration,Stage 4,24,17,0.5633333333333334,0.0
4727,Unproductive Engagement,Stage 4,24,17,0.5633333333333334,0.0
4728,Open Collaboration,Stage 4,25,22,0.1993650793650793,0.0
4729,Unproductive Engagement,Stage 4,25,22,0.1993650793650793,0.0
4730,Open Collaboration,Stage 4,26,1,0.0,0.0
4731,Unproductive Engagement,Stage 4,26,1,0.0,0.0
4732,Open Collaboration,Stage 4,27,27,0.4,0.0
4733,Unproductive Engagement,Stage 4,27,27,0.4,0.0
4734,Open Collaboration,Stage 4,27,1,0.0,0.0
4735,Unproductive Engagement,Stage 4,27,1,0.0,0.0
4736,Open Collaboration,Stage 4,28,3,0.0,0.0
4737,Unproductive Engagement,Stage 4,28,3,0.0,0.0
4738,Open Collaboration,Stage 4,28,4,1.0,1.0
4739,Unproductive Engagement,Stage 4,28,4,1.0,1.0
4740,Open Collaboration,Stage 4,28,8,0.0,1.0
4741,Unproductive Engagement,Stage 4,28,8,0.0,1.0
4742,Open Collaboration,Stage 4,29,2,0.0,0.0
4743,Unproductive Engagement,Stage 4,29,2,0.0,0.0
4744,Open Collaboration,Stage 4,30,1,0.0,0.0
4745,Unproductive Engagement,Stage 4,30,1,0.0,0.0
4746,Open Collaboration,Stage 2,1,4,0.0,0.0
4747,Unproductive Engagement,Stage 2,1,4,0.0,0.0
4748,Open Collaboration,Stage 2,2,3,0.0,0.0
4749,Unproductive Engagement,Stage 2,2,3,0.0,0.0
4750,Open Collaboration,Stage 2,3,8,0.7,0.0
4751,Unproductive Engagement,Stage 2,3,8,0.7,0.0
4752,Open Collaboration,Stage 2,4,7,0.225,0.0
4753,Unproductive Engagement,Stage 2,4,7,0.225,0.0
4754,Open Collaboration,Stage 2,5,5,0.0,0.0
4755,Unproductive Engagement,Stage 2,5,5,0.0,0.0
4756,Open Collaboration,Stage 2,6,24,0.3928571428571428,0.0
4757,Unproductive Engagement,Stage 2,6,24,0.3928571428571428,0.0
4758,Open Collaboration,Stage 2,6,1,0.0,0.0
4759,Unproductive Engagement,Stage 2,6,1,0.0,0.0
4760,Open Collaboration,Stage 2,7,50,0.75,0.0
4761,Unproductive Engagement,Stage 2,7,50,0.75,0.0
4762,Open Collaboration,Stage 2,8,26,0.3999999999999999,0.0
4763,Unproductive Engagement,Stage 2,8,26,0.3999999999999999,0.0
4764,Open Collaboration,Stage 3,9,86,0.2097222222222222,0.0
4765,Unproductive Engagement,Stage 3,9,86,0.2097222222222222,0.0
4766,Open Collaboration,Stage 3,9,1,0.0,0.0
4767,Unproductive Engagement,Stage 3,9,1,0.0,0.0
4768,Open Collaboration,Stage 3,10,23,0.575,0.0
4769,Unproductive Engagement,Stage 3,10,23,0.575,0.0
4770,Open Collaboration,Stage 3,11,78,0.3757142857142857,0.0256410256410256
4771,Unproductive Engagement,Stage 3,11,78,0.3757142857142857,0.0256410256410256
4772,Open Collaboration,Stage 3,11,2,0.0,0.0
4773,Unproductive Engagement,Stage 3,11,2,0.0,0.0
4774,Open Collaboration,Stage 3,11,2,0.5,1.0
4775,Unproductive Engagement,Stage 3,11,2,0.5,1.0
4776,Open Collaboration,Stage 3,11,1,-0.5,1.0
4777,Unproductive Engagement,Stage 3,11,1,-0.5,1.0
4778,Open Collaboration,Stage 3,12,381,0.0703007518796992,0.0026246719160104
4779,Unproductive Engagement,Stage 3,12,381,0.0703007518796992,0.0026246719160104
4780,Open Collaboration,Stage 3,12,1,0.0,0.0
4781,Unproductive Engagement,Stage 3,12,1,0.0,0.0
4782,Open Collaboration,Stage 3,13,8,0.0625,0.0
4783,Unproductive Engagement,Stage 3,13,8,0.0625,0.0
4784,Open Collaboration,Stage 3,14,1,0.0,0.0
4785,Unproductive Engagement,Stage 3,14,1,0.0,0.0
4786,Open Collaboration,Stage 3,14,1,0.0,1.0
4787,Unproductive Engagement,Stage 3,14,1,0.0,1.0
4788,Open Collaboration,Stage 3,15,41,0.0,0.024390243902439
4789,Unproductive Engagement,Stage 3,15,41,0.0,0.024390243902439
4790,Open Collaboration,Stage 3,15,1,0.0,0.0
4791,Unproductive Engagement,Stage 3,15,1,0.0,0.0
4792,Open Collaboration,Stage 3,15,2,0.0,1.0
4793,Unproductive Engagement,Stage 3,15,2,0.0,1.0
4794,Open Collaboration,Stage 3,16,1,0.0,0.0
4795,Unproductive Engagement,Stage 3,16,1,0.0,0.0
4796,Open Collaboration,Stage 3,16,1,0.0,1.0
4797,Unproductive Engagement,Stage 3,16,1,0.0,1.0
4798,Open Collaboration,Stage 3,17,195,0.1919753086419753,0.0
4799,Unproductive Engagement,Stage 3,17,195,0.1919753086419753,0.0
4800,Open Collaboration,Stage 3,17,2,0.0,1.0
4801,Unproductive Engagement,Stage 3,17,2,0.0,1.0
4802,Open Collaboration,Stage 3,17,1,0.0,1.0
4803,Unproductive Engagement,Stage 3,17,1,0.0,1.0
4804,Open Collaboration,Stage 3,17,1,0.5,0.0
4805,Unproductive Engagement,Stage 3,17,1,0.5,0.0
4806,Open Collaboration,Stage 3,18,356,0.1320390476190476,0.0
4807,Unproductive Engagement,Stage 3,18,356,0.1320390476190476,0.0
4808,Open Collaboration,Stage 3,18,5,0.5,0.0
4809,Unproductive Engagement,Stage 3,18,5,0.5,0.0
4810,Open Collaboration,Stage 3,19,5,0.0,0.0
4811,Unproductive Engagement,Stage 3,19,5,0.0,0.0
4812,Open Collaboration,Stage 3,19,1,0.0,1.0
4813,Unproductive Engagement,Stage 3,19,1,0.0,1.0
4814,Open Collaboration,Stage 3,20,37,0.1,0.0
4815,Unproductive Engagement,Stage 3,20,37,0.1,0.0
4816,Open Collaboration,Stage 3,20,1,0.5,0.0
4817,Unproductive Engagement,Stage 3,20,1,0.5,0.0
4818,Open Collaboration,Stage 3,21,196,0.088235294117647,0.0
4819,Unproductive Engagement,Stage 3,21,196,0.088235294117647,0.0
4820,Open Collaboration,Stage 3,21,1,0.0,0.0
4821,Unproductive Engagement,Stage 3,21,1,0.0,0.0
4822,Open Collaboration,Stage 3,22,1,0.0,0.0
4823,Unproductive Engagement,Stage 3,22,1,0.0,0.0
4824,Open Collaboration,Stage 3,22,1,0.0,1.0
4825,Unproductive Engagement,Stage 3,22,1,0.0,1.0
4826,Open Collaboration,Stage 3,23,106,0.1401944444444444,0.0188679245283018
4827,Unproductive Engagement,Stage 3,23,106,0.1401944444444444,0.0188679245283018
4828,Open Collaboration,Stage 3,23,3,0.0,0.0
4829,Unproductive Engagement,Stage 3,23,3,0.0,0.0
4830,Open Collaboration,Stage 3,24,286,0.059453781512605,0.0104895104895104
4831,Unproductive Engagement,Stage 3,24,286,0.059453781512605,0.0104895104895104
4832,Open Collaboration,Stage 3,24,3,0.5,0.0
4833,Unproductive Engagement,Stage 3,24,3,0.5,0.0
4834,Open Collaboration,Stage 3,24,7,0.3999999999999999,1.0
4835,Unproductive Engagement,Stage 3,24,7,0.3999999999999999,1.0
4836,Open Collaboration,Stage 3,24,6,0.0,1.0
4837,Unproductive Engagement,Stage 3,24,6,0.0,1.0
4838,Open Collaboration,Stage 3,25,10,0.0,0.0
4839,Unproductive Engagement,Stage 3,25,10,0.0,0.0
4840,Open Collaboration,Stage 3,25,2,0.0,1.0
4841,Unproductive Engagement,Stage 3,25,2,0.0,1.0
4842,Open Collaboration,Stage 3,25,5,-0.3888888888888889,1.0
4843,Unproductive Engagement,Stage 3,25,5,-0.3888888888888889,1.0
4844,Open Collaboration,Stage 3,26,1,0.0,0.0
4845,Unproductive Engagement,Stage 3,26,1,0.0,0.0
4846,Open Collaboration,Stage 3,27,236,0.1454613095238095,0.0084745762711864
4847,Unproductive Engagement,Stage 3,27,236,0.1454613095238095,0.0084745762711864
4848,Open Collaboration,Stage 3,27,3,0.0,0.0
4849,Unproductive Engagement,Stage 3,27,3,0.0,0.0
4850,Open Collaboration,Stage 3,27,2,0.0,1.0
4851,Unproductive Engagement,Stage 3,27,2,0.0,1.0
4852,Open Collaboration,Stage 3,27,4,0.0,1.0
4853,Unproductive Engagement,Stage 3,27,4,0.0,1.0
4854,Open Collaboration,Stage 3,28,1,0.0,0.0
4855,Unproductive Engagement,Stage 3,28,1,0.0,0.0
4856,Open Collaboration,Stage 3,28,1,0.0,1.0
4857,Unproductive Engagement,Stage 3,28,1,0.0,1.0
4858,Open Collaboration,Stage 3,29,75,0.0792022792022792,0.0133333333333333
4859,Unproductive Engagement,Stage 3,29,75,0.0792022792022792,0.0133333333333333
4860,Open Collaboration,Stage 3,29,2,0.0,0.0
4861,Unproductive Engagement,Stage 3,29,2,0.0,0.0
4862,Open Collaboration,Stage 3,29,3,-0.3,1.0
4863,Unproductive Engagement,Stage 3,29,3,-0.3,1.0
4864,Open Collaboration,Stage 3,29,1,0.0,1.0
4865,Unproductive Engagement,Stage 3,29,1,0.0,1.0
4866,Open Collaboration,Stage 3,30,99,0.1574603174603174,0.0
4867,Unproductive Engagement,Stage 3,30,99,0.1574603174603174,0.0
4868,Open Collaboration,Stage 3,31,208,0.29,0.0048076923076923
4869,Unproductive Engagement,Stage 3,31,208,0.29,0.0048076923076923
4870,Open Collaboration,Stage 3,31,2,0.0,0.0
4871,Unproductive Engagement,Stage 3,31,2,0.0,0.0
4872,Open Collaboration,Stage 3,31,1,0.0,1.0
4873,Unproductive Engagement,Stage 3,31,1,0.0,1.0
4874,Open Collaboration,Stage 3,31,1,0.0,1.0
4875,Unproductive Engagement,Stage 3,31,1,0.0,1.0
4876,Open Collaboration,Stage 3,32,21,0.0,0.0
4877,Unproductive Engagement,Stage 3,32,21,0.0,0.0
4878,Open Collaboration,Stage 3,33,76,0.3,0.0263157894736842
4879,Unproductive Engagement,Stage 3,33,76,0.3,0.0263157894736842
4880,Open Collaboration,Stage 3,33,2,0.0,0.0
4881,Unproductive Engagement,Stage 3,33,2,0.0,0.0
4882,Open Collaboration,Stage 3,33,16,0.0,1.0
4883,Unproductive Engagement,Stage 3,33,16,0.0,1.0
4884,Open Collaboration,Stage 3,33,10,0.5,1.0
4885,Unproductive Engagement,Stage 3,33,10,0.5,1.0
4886,Open Collaboration,Stage 3,34,2,0.0,0.0
4887,Unproductive Engagement,Stage 3,34,2,0.0,0.0
4888,Open Collaboration,Stage 3,35,93,0.3,0.0
4889,Unproductive Engagement,Stage 3,35,93,0.3,0.0
4890,Open Collaboration,Stage 3,35,2,0.5,0.0
4891,Unproductive Engagement,Stage 3,35,2,0.5,0.0
4892,Open Collaboration,Stage 3,35,3,0.0,1.0
4893,Unproductive Engagement,Stage 3,35,3,0.0,1.0
4894,Open Collaboration,Stage 3,35,2,0.2,1.0
4895,Unproductive Engagement,Stage 3,35,2,0.2,1.0
4896,Open Collaboration,Stage 3,36,68,0.1333333333333333,0.0
4897,Unproductive Engagement,Stage 3,36,68,0.1333333333333333,0.0
4898,Open Collaboration,Stage 3,36,5,0.0,1.0
4899,Unproductive Engagement,Stage 3,36,5,0.0,1.0
4900,Open Collaboration,Stage 3,36,1,0.0,1.0
4901,Unproductive Engagement,Stage 3,36,1,0.0,1.0
4902,Open Collaboration,Stage 3,37,11,0.3,0.0
4903,Unproductive Engagement,Stage 3,37,11,0.3,0.0
4904,Open Collaboration,Stage 3,37,1,0.0,0.0
4905,Unproductive Engagement,Stage 3,37,1,0.0,0.0
4906,Open Collaboration,Stage 3,37,1,0.0,1.0
4907,Unproductive Engagement,Stage 3,37,1,0.0,1.0
4908,Open Collaboration,Stage 3,37,4,0.0,1.0
4909,Unproductive Engagement,Stage 3,37,4,0.0,1.0
4910,Open Collaboration,Stage 3,38,1,0.0,0.0
4911,Unproductive Engagement,Stage 3,38,1,0.0,0.0
4912,Open Collaboration,Stage 3,38,1,0.0,1.0
4913,Unproductive Engagement,Stage 3,38,1,0.0,1.0
4914,Open Collaboration,Stage 3,39,10,-0.6,0.0
4915,Unproductive Engagement,Stage 3,39,10,-0.6,0.0
4916,Open Collaboration,Stage 3,39,33,0.0491666666666666,1.0
4917,Unproductive Engagement,Stage 3,39,33,0.0491666666666666,1.0
4918,Open Collaboration,Stage 3,39,23,0.0,1.0
4919,Unproductive Engagement,Stage 3,39,23,0.0,1.0
4920,Open Collaboration,Stage 3,40,52,0.35,0.0384615384615384
4921,Unproductive Engagement,Stage 3,40,52,0.35,0.0384615384615384
4922,Open Collaboration,Stage 3,40,2,0.5,0.0
4923,Unproductive Engagement,Stage 3,40,2,0.5,0.0
4924,Open Collaboration,Stage 3,40,7,-0.1,1.0
4925,Unproductive Engagement,Stage 3,40,7,-0.1,1.0
4926,Open Collaboration,Stage 3,40,6,0.5,1.0
4927,Unproductive Engagement,Stage 3,40,6,0.5,1.0
4928,Open Collaboration,Stage 3,41,1,0.0,0.0
4929,Unproductive Engagement,Stage 3,41,1,0.0,0.0
4930,Open Collaboration,Stage 3,42,31,-0.1875,0.032258064516129
4931,Unproductive Engagement,Stage 3,42,31,-0.1875,0.032258064516129
4932,Open Collaboration,Stage 3,42,1,0.5,0.0
4933,Unproductive Engagement,Stage 3,42,1,0.5,0.0
4934,Open Collaboration,Stage 3,42,14,0.2857142857142857,1.0
4935,Unproductive Engagement,Stage 3,42,14,0.2857142857142857,1.0
4936,Open Collaboration,Stage 3,42,18,0.6,1.0
4937,Unproductive Engagement,Stage 3,42,18,0.6,1.0
4938,Open Collaboration,Stage 3,43,2,0.0,0.0
4939,Unproductive Engagement,Stage 3,43,2,0.0,0.0
4940,Open Collaboration,Stage 3,43,15,0.25,1.0
4941,Unproductive Engagement,Stage 3,43,15,0.25,1.0
4942,Open Collaboration,Stage 3,43,8,0.0,1.0
4943,Unproductive Engagement,Stage 3,43,8,0.0,1.0
4944,Open Collaboration,Stage 3,44,58,0.13,0.0
4945,Unproductive Engagement,Stage 3,44,58,0.13,0.0
4946,Open Collaboration,Stage 3,45,2,0.5,0.0
4947,Unproductive Engagement,Stage 3,45,2,0.5,0.0
4948,Open Collaboration,Stage 3,46,1,0.0,0.0
4949,Unproductive Engagement,Stage 3,46,1,0.0,0.0
4950,Open Collaboration,Stage 3,47,103,0.1092592592592592,0.0
4951,Unproductive Engagement,Stage 3,47,103,0.1092592592592592,0.0
4952,Open Collaboration,Stage 3,47,1,0.0,1.0
4953,Unproductive Engagement,Stage 3,47,1,0.0,1.0
4954,Open Collaboration,Stage 3,47,1,0.0,1.0
4955,Unproductive Engagement,Stage 3,47,1,0.0,1.0
4956,Open Collaboration,Stage 3,47,1,0.0,0.0
4957,Unproductive Engagement,Stage 3,47,1,0.0,0.0
4958,Open Collaboration,Stage 3,48,1,0.0,0.0
4959,Unproductive Engagement,Stage 3,48,1,0.0,0.0
4960,Open Collaboration,Stage 3,48,1,0.0,1.0
4961,Unproductive Engagement,Stage 3,48,1,0.0,1.0
4962,Open Collaboration,Stage 3,49,35,0.0892857142857142,0.0285714285714285
4963,Unproductive Engagement,Stage 3,49,35,0.0892857142857142,0.0285714285714285
4964,Open Collaboration,Stage 3,49,2,0.0,0.0
4965,Unproductive Engagement,Stage 3,49,2,0.0,0.0
4966,Open Collaboration,Stage 3,49,2,0.0,1.0
4967,Unproductive Engagement,Stage 3,49,2,0.0,1.0
4968,Open Collaboration,Stage 3,49,3,0.0,1.0
4969,Unproductive Engagement,Stage 3,49,3,0.0,1.0
4970,Open Collaboration,Stage 3,50,1,0.0,0.0
4971,Unproductive Engagement,Stage 3,50,1,0.0,0.0
4972,Open Collaboration,Stage 3,51,67,0.04,0.0298507462686567
4973,Unproductive Engagement,Stage 3,51,67,0.04,0.0298507462686567
4974,Open Collaboration,Stage 3,51,2,0.0,0.0
4975,Unproductive Engagement,Stage 3,51,2,0.0,0.0
4976,Open Collaboration,Stage 3,51,32,0.5166666666666666,1.0
4977,Unproductive Engagement,Stage 3,51,32,0.5166666666666666,1.0
4978,Open Collaboration,Stage 3,51,23,0.0,1.0
4979,Unproductive Engagement,Stage 3,51,23,0.0,1.0
4980,Open Collaboration,Stage 3,52,57,0.0765306122448979,0.0
4981,Unproductive Engagement,Stage 3,52,57,0.0765306122448979,0.0
4982,Open Collaboration,Stage 3,52,1,0.5,0.0
4983,Unproductive Engagement,Stage 3,52,1,0.5,0.0
4984,Open Collaboration,Stage 3,53,1,0.5,0.0
4985,Unproductive Engagement,Stage 3,53,1,0.5,0.0
4986,Open Collaboration,Stage 3,54,32,0.0833333333333333,0.0
4987,Unproductive Engagement,Stage 3,54,32,0.0833333333333333,0.0
4988,Open Collaboration,Stage 3,54,1,0.5,0.0
4989,Unproductive Engagement,Stage 3,54,1,0.5,0.0
