Pair_Speaker_turn,PairID,Speaker_turn,PersonID,Turn_Boundary,Turn Start,Turn End
20240521_1823_WBLMayQH9BHH_B_61,20240521_1823_WBLMayQH9BHH,B_61,1716394481617-fc7d2f6f-2385-4713-8d5e-75ccdb643462-cam-audio-1716394482605,0.9039895588763324,0.9083938246691544,0.9105864487440308
20240521_1823_WBLMayQH9BHH_A_62,20240521_1823_WBLMayQH9BHH,A_62,1716394481617-302900d4-8a64-4ca5-81ab-4f4eb21c7cdf-cam-audio-1716394482603,0.9144129872329928,0.9118904484490448,0.9204321497968312
20240521_1823_WBLMayQH9BHH_Both_62,20240521_1823_WBLMayQH9BHH,Both_62,1716394481617-fc7d2f6f-2385-4713-8d5e-75ccdb643462-cam-audio-1716394482605,0.915281900915028,0.9186600892068498,0.9186733533810116
20240521_1823_WBLMayQH9BHH_B_63,20240521_1823_WBLMayQH9BHH,B_63,1716394481617-fc7d2f6f-2385-4713-8d5e-75ccdb643462-cam-audio-1716394482605,0.9195015722817008,0.9207440248688148,0.9206435470188056
20240521_1823_WBLMayQH9BHH_Both_63,20240521_1823_WBLMayQH9BHH,Both_63,1716394481617-302900d4-8a64-4ca5-81ab-4f4eb21c7cdf-cam-audio-1716394482603,0.9209568936310252,0.9207596154099268,0.9211697623932352
20240521_1823_WBLMayQH9BHH_A_64,20240521_1823_WBLMayQH9BHH,A_64,1716394481617-302900d4-8a64-4ca5-81ab-4f4eb21c7cdf-cam-audio-1716394482603,0.9236615971703586,0.9222349504510418,0.9262385268270588
20240521_1823_WBLMayQH9BHH_B_64,20240521_1823_WBLMayQH9BHH,B_64,1716394481617-fc7d2f6f-2385-4713-8d5e-75ccdb643462-cam-audio-1716394482605,0.9239422060786028,0.9258074624356144,0.9256494617061636
20240521_1823_WBLMayQH9BHH_Both_64,20240521_1823_WBLMayQH9BHH,Both_64,1716394481617-302900d4-8a64-4ca5-81ab-4f4eb21c7cdf-cam-audio-1716394482603,0.9258807819547356,0.9259981084132296,0.925954101473857
20240521_1823_WBLMayQH9BHH_B_65,20240521_1823_WBLMayQH9BHH,B_65,1716394481617-fc7d2f6f-2385-4713-8d5e-75ccdb643462-cam-audio-1716394482605,0.9274609470903464,0.9281934559329126,0.9288303137104764
20240521_1823_WBLMayQH9BHH_A_66,20240521_1823_WBLMayQH9BHH,A_66,1716394481617-302900d4-8a64-4ca5-81ab-4f4eb21c7cdf-cam-audio-1716394482603,0.93197374565845,0.9332366756290462,0.9357540353839876
20240521_1823_WBLMayQH9BHH_B_67,20240521_1823_WBLMayQH9BHH,B_67,1716394481617-fc7d2f6f-2385-4713-8d5e-75ccdb643462-cam-audio-1716394482605,0.9358924989644744,0.9364308856251758,0.9385483222999028
20240521_1823_WBLMayQH9BHH_Both_67,20240521_1823_WBLMayQH9BHH,Both_67,1716394481617-302900d4-8a64-4ca5-81ab-4f4eb21c7cdf-cam-audio-1716394482603,0.9375160108209072,0.9387609952194018,0.9386011360166382
20240521_1823_WBLMayQH9BHH_A_68,20240521_1823_WBLMayQH9BHH,A_68,1716394481617-302900d4-8a64-4ca5-81ab-4f4eb21c7cdf-cam-audio-1716394482603,0.93902268210518,0.9388749699057954,0.9392843689909586
20240521_1823_WBLMayQH9BHH_B_69,20240521_1823_WBLMayQH9BHH,B_69,1716394481617-fc7d2f6f-2385-4713-8d5e-75ccdb643462-cam-audio-1716394482605,0.9400708519448764,0.939728391854883,0.9412667339839572
20240521_1823_WBLMayQH9BHH_A_70,20240521_1823_WBLMayQH9BHH,A_70,1716394481617-302900d4-8a64-4ca5-81ab-4f4eb21c7cdf-cam-audio-1716394482603,0.942013501651275,0.9437775899731796,0.9442986114476668
20240521_1823_WBLMayQH9BHH_B_71,20240521_1823_WBLMayQH9BHH,B_71,1716394481617-fc7d2f6f-2385-4713-8d5e-75ccdb643462-cam-audio-1716394482605,0.946587608149446,0.9445996884606724,0.9493976263257125
20240521_1823_WBLMayQH9BHH_Both_71,20240521_1823_WBLMayQH9BHH,Both_71,1716394481617-302900d4-8a64-4ca5-81ab-4f4eb21c7cdf-cam-audio-1716394482603,0.9454721488002388,0.944687109394396,0.9463446091398052
20240521_1823_WBLMayQH9BHH_A_72,20240521_1823_WBLMayQH9BHH,A_72,1716394481617-302900d4-8a64-4ca5-81ab-4f4eb21c7cdf-cam-audio-1716394482603,0.9495173577898828,0.9512405470775116,0.953868641981711
20240521_1823_WBLMayQH9BHH_B_73,20240521_1823_WBLMayQH9BHH,B_73,1716394481617-fc7d2f6f-2385-4713-8d5e-75ccdb643462-cam-audio-1716394482605,0.9756202735387558,0.9548783400036348,1.0
20240521_1823_WBLMayMCMS5M_B_1,20240521_1823_WBLMayMCMS5M,B_1,1716396074631-03fabe6a-5cac-4260-bb7d-66ee770c9446-cam-audio-1716396075694,0.0,0.0,0.0
20240521_1823_WBLMayMCMS5M_A_2,20240521_1823_WBLMayMCMS5M,A_2,1716396074631-a97bb73a-de37-419c-b56a-9a3cf8c43d30-cam-audio-1716396075691,0.0310381669245922,0.0252575517135149,0.0620763338491844
20240521_1823_WBLMayMCMS5M_B_3,20240521_1823_WBLMayMCMS5M,B_3,1716396074631-03fabe6a-5cac-4260-bb7d-66ee770c9446-cam-audio-1716396075694,0.086445903397449,0.0662119031568158,0.1476342550813832
20240521_1823_WBLMayMCMS5M_A_4,20240521_1823_WBLMayMCMS5M,A_4,1716396074631-a97bb73a-de37-419c-b56a-9a3cf8c43d30-cam-audio-1716396075691,0.112797596896211,0.149569407382715,0.1593832906356061
20240521_1823_WBLMayMCMS5M_B_5,20240521_1823_WBLMayMCMS5M,B_5,1716396074631-03fabe6a-5cac-4260-bb7d-66ee770c9446-cam-audio-1716396075694,0.1611960991056595,0.1666972541253797,0.1728227908286039
20240521_1823_WBLMayMCMS5M_A_6,20240521_1823_WBLMayMCMS5M,A_6,1716396074631-a97bb73a-de37-419c-b56a-9a3cf8c43d30-cam-audio-1716396075691,0.2229004505221024,0.1748189629977893,0.2791036469188251
20240521_1823_WBLMayMCMS5M_B_7,20240521_1823_WBLMayMCMS5M,B_7,1716396074631-03fabe6a-5cac-4260-bb7d-66ee770c9446-cam-audio-1716396075694,0.2555317484884885,0.2878685724666119,0.3362445339791877
20240521_1823_WBLMayMCMS5M_A_8,20240521_1823_WBLMayMCMS5M,A_8,1716396074631-a97bb73a-de37-419c-b56a-9a3cf8c43d30-cam-audio-1716396075691,0.3805536828209662,0.3402726424319893,0.4732387931753204
20240521_1823_WBLMayMCMS5M_B_9,20240521_1823_WBLMayMCMS5M,B_9,1716396074631-03fabe6a-5cac-4260-bb7d-66ee770c9446-cam-audio-1716396075694,0.4179528141268757,0.4947167921058572,0.495632985821762
20240521_1823_WBLMayMCMS5M_A_10,20240521_1823_WBLMayMCMS5M,A_10,1716396074631-a97bb73a-de37-419c-b56a-9a3cf8c43d30-cam-audio-1716396075691,0.5073865301321345,0.5027715845631542,0.5200562681584118
20240521_1823_WBLMayMCMS5M_B_11,20240521_1823_WBLMayMCMS5M,B_11,1716396074631-03fabe6a-5cac-4260-bb7d-66ee770c9446-cam-audio-1716396075694,0.5416524025386396,0.5495444160693193,0.5805332205141249
20240521_1823_WBLMayMCMS5M_A_12,20240521_1823_WBLMayMCMS5M,A_12,1716396074631-a97bb73a-de37-419c-b56a-9a3cf8c43d30-cam-audio-1716396075691,0.5793159158438279,0.5824014803909271,0.6090874156183365
20240521_1823_WBLMayMCMS5M_B_13,20240521_1823_WBLMayMCMS5M,B_13,1716396074631-03fabe6a-5cac-4260-bb7d-66ee770c9446-cam-audio-1716396075694,0.5990407676537784,0.6148986081962781,0.6156800549166298
20240521_1823_WBLMayMCMS5M_A_14,20240521_1823_WBLMayMCMS5M,A_14,1716396074631-a97bb73a-de37-419c-b56a-9a3cf8c43d30-cam-audio-1716396075691,0.6263610711915034,0.6220669033747979,0.6378235341867288
20240521_1823_WBLMayMCMS5M_B_15,20240521_1823_WBLMayMCMS5M,B_15,1716396074631-03fabe6a-5cac-4260-bb7d-66ee770c9446-cam-audio-1716396075694,0.638759539887758,0.655453277439911,0.6554521764007182
20240521_1823_WBLMayMCMS5M_A_16,20240521_1823_WBLMayMCMS5M,A_16,1716396074631-a97bb73a-de37-419c-b56a-9a3cf8c43d30-cam-audio-1716396075691,0.8277266387199556,0.6575099242913833,1.0
20240521_1823_WBLMayMCMS5M_B_16,20240521_1823_WBLMayMCMS5M,B_16,1716396074631-03fabe6a-5cac-4260-bb7d-66ee770c9446-cam-audio-1716396075694,0.825974648652593,0.9944392041785334,0.9944393730138024
20240521_1823_WBLMay6BBDES_B_1,20240521_1823_WBLMay6BBDES,B_1,1716394560967-3eaedfba-769c-423e-a160-b3a56bac9f3a-cam-audio-1716394561996,0.0,0.0,0.0003056395268318
20240521_1823_WBLMay6BBDES_A_2,20240521_1823_WBLMay6BBDES,A_2,1716394560967-4e5e9388-c491-4632-b5c8-3531540a82cf-cam-audio-1716394561995,0.0010247851210857,0.0012901381882541,0.0020495702421715
20240521_1823_WBLMay6BBDES_B_3,20240521_1823_WBLMay6BBDES,B_3,1716394560967-3eaedfba-769c-423e-a160-b3a56bac9f3a-cam-audio-1716394561996,0.0142508194152873,0.0043556960945958,0.0272115006423205
20240521_1823_WBLMay6BBDES_A_4,20240521_1823_WBLMay6BBDES,A_4,1716394560967-4e5e9388-c491-4632-b5c8-3531540a82cf-cam-audio-1716394561995,0.0307372209131938,0.0300904342031017,0.0571187457317917
20240521_1823_WBLMay6BBDES_B_5,20240521_1823_WBLMay6BBDES,B_5,1716394560967-3eaedfba-769c-423e-a160-b3a56bac9f3a-cam-audio-1716394561996,0.0668785085499422,0.0591212507522818,0.0679503966150422
20240521_1823_WBLMay6BBDES_A_5,20240521_1823_WBLMay6BBDES,A_5,1716394560967-4e5e9388-c491-4632-b5c8-3531540a82cf-cam-audio-1716394561995,0.0480985320965125,0.0658066204848423,0.0661066299899234
20240521_1823_WBLMay6BBDES_A_6,20240521_1823_WBLMay6BBDES,A_6,1716394560967-4e5e9388-c491-4632-b5c8-3531540a82cf-cam-audio-1716394561995,0.0644830024875608,0.0695450303691443,0.0698447542228399
20240521_1823_WBLMay6BBDES_B_7,20240521_1823_WBLMay6BBDES,B_7,1716394560967-3eaedfba-769c-423e-a160-b3a56bac9f3a-cam-audio-1716394561996,0.0978367758950885,0.0702406560467236,0.1261285214210327
20240521_1823_WBLMay6BBDES_A_8,20240521_1823_WBLMay6BBDES,A_8,1716394560967-4e5e9388-c491-4632-b5c8-3531540a82cf-cam-audio-1716394561995,0.1251390579956154,0.1276418586380303,0.1800374599445073
20240521_1823_WBLMay6BBDES_B_9,20240521_1823_WBLMay6BBDES,B_9,1716394560967-3eaedfba-769c-423e-a160-b3a56bac9f3a-cam-audio-1716394561996,0.2325673105413816,0.1848326066035632,0.2732441438989097
20240521_1823_WBLMay6BBDES_A_9,20240521_1823_WBLMay6BBDES,A_9,1716394560967-4e5e9388-c491-4632-b5c8-3531540a82cf-cam-audio-1716394561995,0.1598349600835438,0.1918904771838535,0.1920280615290572
20240521_1823_WBLMay6BBDES_A_10,20240521_1823_WBLMay6BBDES,A_10,1716394560967-4e5e9388-c491-4632-b5c8-3531540a82cf-cam-audio-1716394561995,0.2498043270079474,0.2743715045916416,0.3147760474123316
20240521_1823_WBLMay6BBDES_B_10,20240521_1823_WBLMay6BBDES,B_10,1716394560967-3eaedfba-769c-423e-a160-b3a56bac9f3a-cam-audio-1716394561996,0.2896377262973586,0.304623151111044,0.3049039480030756
20240521_1823_WBLMay6BBDES_B_11,20240521_1823_WBLMay6BBDES,B_11,1716394560967-3eaedfba-769c-423e-a160-b3a56bac9f3a-cam-audio-1716394561996,0.3280153004510938,0.3156717180772721,0.3329222004135685
20240521_1823_WBLMay6BBDES_A_11,20240521_1823_WBLMay6BBDES,A_11,1716394560967-4e5e9388-c491-4632-b5c8-3531540a82cf-cam-audio-1716394561995,0.3139295548006879,0.3231084004886191,0.3232359584903318
20240521_1823_WBLMay6BBDES_A_12,20240521_1823_WBLMay6BBDES,A_12,1716394560967-4e5e9388-c491-4632-b5c8-3531540a82cf-cam-audio-1716394561995,0.3350194767599979,0.3337786141181143,0.3543672354427237
20240521_1823_WBLMay6BBDES_B_13,20240521_1823_WBLMay6BBDES,B_13,1716394560967-3eaedfba-769c-423e-a160-b3a56bac9f3a-cam-audio-1716394561996,0.3801030552056343,0.356225827570673,0.3802749036519148
20240521_1823_WBLMay6BBDES_A_13,20240521_1823_WBLMay6BBDES,A_13,1716394560967-4e5e9388-c491-4632-b5c8-3531540a82cf-cam-audio-1716394561995,0.3568401659538838,0.3799312067593539,0.3799017177896532
20240521_1823_WBLMay6BBDES_Both_13,20240521_1823_WBLMay6BBDES,Both_13,1716394560967-4e5e9388-c491-4632-b5c8-3531540a82cf-cam-audio-1716394561995,0.3685197104443145,0.3803111457222897,0.3808135933179559
20240521_1823_WBLMay6BBDES_A_14,20240521_1823_WBLMay6BBDES,A_14,1716394560967-4e5e9388-c491-4632-b5c8-3531540a82cf-cam-audio-1716394561995,0.3810909738600635,0.3809191091955637,0.3817254306413177
20240521_1823_WBLMay6BBDES_B_15,20240521_1823_WBLMay6BBDES,B_15,1716394560967-3eaedfba-769c-423e-a160-b3a56bac9f3a-cam-audio-1716394561996,0.3980437224702919,0.3819791862799016,0.4151683357450202
20240521_1823_WBLMay6BBDES_Both_15,20240521_1823_WBLMay6BBDES,Both_15,1716394560967-4e5e9388-c491-4632-b5c8-3531540a82cf-cam-audio-1716394561995,0.3824221972364756,0.3827429231996648,0.3828652081930496
20240521_1823_WBLMay6BBDES_A_16,20240521_1823_WBLMay6BBDES,A_16,1716394560967-4e5e9388-c491-4632-b5c8-3531540a82cf-cam-audio-1716394561995,0.4344950507576807,0.419478271678529,0.4860973175355903
20240521_1823_WBLMay6BBDES_B_17,20240521_1823_WBLMay6BBDES,B_17,1716394560967-3eaedfba-769c-423e-a160-b3a56bac9f3a-cam-audio-1716394561996,0.4623622536489753,0.4882870652162653,0.5052462356194216
20240521_1823_WBLMay6BBDES_A_18,20240521_1823_WBLMay6BBDES,A_18,1716394560967-4e5e9388-c491-4632-b5c8-3531540a82cf-cam-audio-1716394561995,0.4993799782114603,0.510282881455141,0.5104728912066554
20240521_1823_WBLMay6BBDES_B_18,20240521_1823_WBLMay6BBDES,B_18,1716394560967-3eaedfba-769c-423e-a160-b3a56bac9f3a-cam-audio-1716394561996,0.5104899414224229,0.5103348441451645,0.5106970013897049
20240521_1823_WBLMay6BBDES_Both_18,20240521_1823_WBLMay6BBDES,Both_18,1716394560967-4e5e9388-c491-4632-b5c8-3531540a82cf-cam-audio-1716394561995,0.5110147837826354,0.5105883150904699,0.5116947234201064
20240521_1823_WBLMay6BBDES_B_19,20240521_1823_WBLMay6BBDES,B_19,1716394560967-3eaedfba-769c-423e-a160-b3a56bac9f3a-cam-audio-1716394561996,0.5217114975502828,0.511709180880563,0.5318665501415971
20240521_1823_WBLMay6BBDES_A_20,20240521_1823_WBLMay6BBDES,A_20,1716394560967-4e5e9388-c491-4632-b5c8-3531540a82cf-cam-audio-1716394561995,0.5375237165500157,0.5357776493657824,0.5633382522194684
20240521_1823_WBLMay6BBDES_B_21,20240521_1823_WBLMay6BBDES,B_21,1716394560967-3eaedfba-769c-423e-a160-b3a56bac9f3a-cam-audio-1716394561996,0.5645337861675352,0.5678969629609584,0.5932899229692881
20240521_1823_WBLMay6BBDES_A_22,20240521_1823_WBLMay6BBDES,A_22,1716394560967-4e5e9388-c491-4632-b5c8-3531540a82cf-cam-audio-1716394561995,0.5844248684392227,0.6000849169771836,0.600952773917487
20240521_1823_WBLMay6BBDES_B_23,20240521_1823_WBLMay6BBDES,B_23,1716394560967-3eaedfba-769c-423e-a160-b3a56bac9f3a-cam-audio-1716394561996,0.6228765726354039,0.6039325440301856,0.6456682282936241
20240521_1823_WBLMay6BBDES_A_24,20240521_1823_WBLMay6BBDES,A_24,1716394560967-4e5e9388-c491-4632-b5c8-3531540a82cf-cam-audio-1716394561995,0.6453340853075469,0.649481185023484,0.6867356265849082
20240521_1823_WBLMay6BBDES_B_25,20240521_1823_WBLMay6BBDES,B_25,1716394560967-3eaedfba-769c-423e-a160-b3a56bac9f3a-cam-audio-1716394561996,0.6746668092197178,0.6893732478173402,0.6998524334159516
20240521_1823_WBLMay6BBDES_A_26,20240521_1823_WBLMay6BBDES,A_26,1716394560967-4e5e9388-c491-4632-b5c8-3531540a82cf-cam-audio-1716394561995,0.7035306379107811,0.7032417841217066,0.7176880280042218
20240521_1823_WBLMay6BBDES_B_27,20240521_1823_WBLMay6BBDES,B_27,1716394560967-3eaedfba-769c-423e-a160-b3a56bac9f3a-cam-audio-1716394561996,0.7420674821544115,0.7219391444358001,0.7498149448177387
20240521_1823_WBLMay6BBDES_A_27,20240521_1823_WBLMay6BBDES,A_27,1716394560967-4e5e9388-c491-4632-b5c8-3531540a82cf-cam-audio-1716394561995,0.7188291137641252,0.7343200194910843,0.7344164434065437
20240521_1823_WBLMay6BBDES_A_28,20240521_1823_WBLMay6BBDES,A_28,1716394560967-4e5e9388-c491-4632-b5c8-3531540a82cf-cam-audio-1716394561995,0.7617438431004819,0.7517582779764782,0.8015485417651639
20240521_1823_WBLMay6BBDES_B_28,20240521_1823_WBLMay6BBDES,B_28,1716394560967-3eaedfba-769c-423e-a160-b3a56bac9f3a-cam-audio-1716394561996,0.7743227174540243,0.7965468691085333,0.7968871569315703
20240521_1823_WBLMay6BBDES_Both_28,20240521_1823_WBLMay6BBDES,Both_28,1716394560967-3eaedfba-769c-423e-a160-b3a56bac9f3a-cam-audio-1716394561996,0.7990707859967421,0.8015798568198341,0.8015947028849507
20240521_1823_WBLMay6BBDES_B_29,20240521_1823_WBLMay6BBDES,B_29,1716394560967-3eaedfba-769c-423e-a160-b3a56bac9f3a-cam-audio-1716394561996,0.8139745967671524,0.8018848892726297,0.8263693367144708
20240521_1823_WBLMay6BBDES_A_30,20240521_1823_WBLMay6BBDES,A_30,1716394560967-4e5e9388-c491-4632-b5c8-3531540a82cf-cam-audio-1716394561995,0.8374552600061627,0.8280674941885259,0.8730256307396955
20240521_1823_WBLMay6BBDES_B_30,20240521_1823_WBLMay6BBDES,B_30,1716394560967-3eaedfba-769c-423e-a160-b3a56bac9f3a-cam-audio-1716394561996,0.847914748254738,0.8678286950608158,0.8677620023209502
20240521_1823_WBLMay6BBDES_Both_30,20240521_1823_WBLMay6BBDES,Both_30,1716394560967-3eaedfba-769c-423e-a160-b3a56bac9f3a-cam-audio-1716394561996,0.8683293582516696,0.868515099271309,0.8688300214425232
20240521_1823_WBLMay6BBDES_B_31,20240521_1823_WBLMay6BBDES,B_31,1716394560967-3eaedfba-769c-423e-a160-b3a56bac9f3a-cam-audio-1716394561996,0.8767815855598478,0.8739876111037012,0.8853542696409215
20240521_1823_WBLMay6BBDES_A_32,20240521_1823_WBLMay6BBDES,A_32,1716394560967-4e5e9388-c491-4632-b5c8-3531540a82cf-cam-audio-1716394561995,0.8811041318698016,0.8868390732705099,0.8882206526359022
20240521_1823_WBLMay6BBDES_B_33,20240521_1823_WBLMay6BBDES,B_33,1716394560967-3eaedfba-769c-423e-a160-b3a56bac9f3a-cam-audio-1716394561996,0.9392169931413176,0.8886245361348237,0.9915949130121254
20240521_1823_WBLMay6BBDES_Both_33,20240521_1823_WBLMay6BBDES,Both_33,1716394560967-4e5e9388-c491-4632-b5c8-3531540a82cf-cam-audio-1716394561995,0.8903382235491046,0.8918144435284613,0.8920519109633855
20240521_1823_WBLMay6BBDES_A_34,20240521_1823_WBLMay6BBDES,A_34,1716394560967-4e5e9388-c491-4632-b5c8-3531540a82cf-cam-audio-1716394561995,0.9433140647939868,0.9936361943061952,0.9947249483039396
20240521_1823_WBLMay6BBDES_Both_34,20240521_1823_WBLMay6BBDES,Both_34,1716394560967-4e5e9388-c491-4632-b5c8-3531540a82cf-cam-audio-1716394561995,0.99394179042473,0.9942470424729226,0.9942473865432648
20240521_1823_WBLMay6BBDES_B_35,20240521_1823_WBLMay6BBDES,B_35,1716394560967-3eaedfba-769c-423e-a160-b3a56bac9f3a-cam-audio-1716394561996,0.9946784050218068,0.994956562438904,0.9951097675706913
20240521_1823_WBLMay6BBDES_Both_35,20240521_1823_WBLMay6BBDES,Both_35,1716394560967-4e5e9388-c491-4632-b5c8-3531540a82cf-cam-audio-1716394561995,0.9969334787628744,0.9950870422818672,0.9989103950868448
20240521_1823_WBLMay6BBDES_A_36,20240521_1823_WBLMay6BBDES,A_36,1716394560967-4e5e9388-c491-4632-b5c8-3531540a82cf-cam-audio-1716394561995,0.9971621470117148,0.9990631432651662,0.9990620687020352
20240521_1823_WBLMay6BBDES_B_37,20240521_1823_WBLMay6BBDES,B_37,1716394560967-3eaedfba-769c-423e-a160-b3a56bac9f3a-cam-audio-1716394561996,0.9995315716325832,0.9992358427937732,1.0000000000000002
20240521_1823_WBLMay58P8SG_B_1,20240521_1823_WBLMay58P8SG,B_1,1716394930538-48a51402-8bba-41b7-aff3-0f0a9797a10b-cam-audio-1716394931501,0.0,0.0,0.0
20240521_1823_WBLMay58P8SG_A_2,20240521_1823_WBLMay58P8SG,A_2,1716394930538-935c5110-54ed-4aed-a425-cd62f29fa870-cam-audio-1716394931499,0.001491021206153,0.0009262495797076,0.0029820424123061
20240521_1823_WBLMay58P8SG_B_3,20240521_1823_WBLMay58P8SG,B_3,1716394930538-48a51402-8bba-41b7-aff3-0f0a9797a10b-cam-audio-1716394931501,0.002627903483577,0.0039577186918164,0.0043295573874463
20240521_1823_WBLMay58P8SG_A_4,20240521_1823_WBLMay58P8SG,A_4,1716394930538-935c5110-54ed-4aed-a425-cd62f29fa870-cam-audio-1716394931499,0.0046981522069449,0.0055613692009106,0.0054385857220734
20240521_1823_WBLMay58P8SG_B_5,20240521_1823_WBLMay58P8SG,B_5,1716394930538-48a51402-8bba-41b7-aff3-0f0a9797a10b-cam-audio-1716394931501,0.0098085366262122,0.0079772769557592,0.0140557040515139
20240521_1823_WBLMay58P8SG_A_6,20240521_1823_WBLMay58P8SG,A_6,1716394930538-935c5110-54ed-4aed-a425-cd62f29fa870-cam-audio-1716394931499,0.0143203896072456,0.015526667367623,0.0206635022587319
20240521_1823_WBLMay58P8SG_Both_6,20240521_1823_WBLMay58P8SG,Both_6,1716394930538-48a51402-8bba-41b7-aff3-0f0a9797a10b-cam-audio-1716394931501,0.0165487182665412,0.0176293353535632,0.0175707691654594
20240521_1823_WBLMay58P8SG_B_7,20240521_1823_WBLMay58P8SG,B_7,1716394930538-48a51402-8bba-41b7-aff3-0f0a9797a10b-cam-audio-1716394931501,0.0264039451520811,0.0219216067772891,0.0352275405581935
20240521_1823_WBLMay58P8SG_A_8,20240521_1823_WBLMay58P8SG,A_8,1716394930538-935c5110-54ed-4aed-a425-cd62f29fa870-cam-audio-1716394931499,0.0296171283272632,0.0364435264518408,0.0373126498772374
20240521_1823_WBLMay58P8SG_B_9,20240521_1823_WBLMay58P8SG,B_9,1716394930538-48a51402-8bba-41b7-aff3-0f0a9797a10b-cam-audio-1716394931501,0.0373490040353065,0.0384330612317381,0.0382544816187723
20240521_1823_WBLMay58P8SG_A_10,20240521_1823_WBLMay58P8SG,A_10,1716394930538-935c5110-54ed-4aed-a425-cd62f29fa870-cam-audio-1716394931499,0.0409662339255935,0.0405126025401999,0.0434994066194489
20240521_1823_WBLMay58P8SG_B_11,20240521_1823_WBLMay58P8SG,B_11,1716394930538-48a51402-8bba-41b7-aff3-0f0a9797a10b-cam-audio-1716394931501,0.0427251605351879,0.0443739005624637,0.0449377185301759
20240521_1823_WBLMay58P8SG_A_12,20240521_1823_WBLMay58P8SG,A_12,1716394930538-935c5110-54ed-4aed-a425-cd62f29fa870-cam-audio-1716394931499,0.0448651109048841,0.0454714507789844,0.0453563212473045
20240521_1823_WBLMay58P8SG_B_13,20240521_1823_WBLMay58P8SG,B_13,1716394930538-48a51402-8bba-41b7-aff3-0f0a9797a10b-cam-audio-1716394931501,0.1112671105320707,0.1025107056581801,0.1115092066132866
20240521_1823_WBLMay58P8SG_A_13,20240521_1823_WBLMay58P8SG,A_13,1716394930538-935c5110-54ed-4aed-a425-cd62f29fa870-cam-audio-1716394931499,0.0782973295005749,0.1110250144508548,0.1111232082221654
20240521_1823_WBLMay58P8SG_A_14,20240521_1823_WBLMay58P8SG,A_14,1716394930538-935c5110-54ed-4aed-a425-cd62f29fa870-cam-audio-1716394931499,0.1083814036455689,0.1126900485893505,0.1142521016329578
20240521_1823_WBLMay58P8SG_B_15,20240521_1823_WBLMay58P8SG,B_15,1716394930538-48a51402-8bba-41b7-aff3-0f0a9797a10b-cam-audio-1716394931501,0.1169796843519101,0.115257592497731,0.1212693201144698
20240521_1823_WBLMay58P8SG_A_16,20240521_1823_WBLMay58P8SG,A_16,1716394930538-935c5110-54ed-4aed-a425-cd62f29fa870-cam-audio-1716394931499,0.1205960815130354,0.1233677181984978,0.1259345705283398
20240521_1823_WBLMay58P8SG_B_17,20240521_1823_WBLMay58P8SG,B_17,1716394930538-48a51402-8bba-41b7-aff3-0f0a9797a10b-cam-audio-1716394931501,0.1891732447489246,0.1271739271382775,0.2549787712993514
20240521_1823_WBLMay58P8SG_A_18,20240521_1823_WBLMay58P8SG,A_18,1716394930538-935c5110-54ed-4aed-a425-cd62f29fa870-cam-audio-1716394931499,0.1986788787967429,0.2559723087389573,0.2701838304552084
20240521_1823_WBLMay58P8SG_B_18,20240521_1823_WBLMay58P8SG,B_18,1716394930538-48a51402-8bba-41b7-aff3-0f0a9797a10b-cam-audio-1716394931501,0.2590346186520666,0.2621099986723697,0.2620969285651759
20240521_1823_WBLMay58P8SG_B_19,20240521_1823_WBLMay58P8SG,B_19,1716394930538-48a51402-8bba-41b7-aff3-0f0a9797a10b-cam-audio-1716394931501,0.2675562160520279,0.2710950253953894,0.273002433431686
20240521_1823_WBLMay58P8SG_Both_19,20240521_1823_WBLMay58P8SG,Both_19,1716394930538-935c5110-54ed-4aed-a425-cd62f29fa870-cam-audio-1716394931499,0.2738012003307207,0.2731140456060723,0.276507375266052
20240521_1823_WBLMay58P8SG_A_20,20240521_1823_WBLMay58P8SG,A_20,1716394930538-935c5110-54ed-4aed-a425-cd62f29fa870-cam-audio-1716394931499,0.275100831981654,0.2769509575773316,0.276940655345885
20240521_1823_WBLMay58P8SG_B_21,20240521_1823_WBLMay58P8SG,B_21,1716394930538-48a51402-8bba-41b7-aff3-0f0a9797a10b-cam-audio-1716394931501,0.3057400583294614,0.2772329241929614,0.3059243846862117
