groupId,playerId,AwarenessMonitoringGrowth_aggregated_normGrowthMindset,AwarenessMonitoringGrowth_aggregated_normSelfAwareness,AwarenessMonitoringGrowth_aggregated_normSelfMonitoring,AwarenessMonitoringGrowth_aggregated_rawGrowthMindset,AwarenessMonitoringGrowth_aggregated_rawSelfAwareness,AwarenessMonitoringGrowth_aggregated_rawSelfMonitoring,AwarenessMonitoringGrowth_raw_canAdjust,AwarenessMonitoringGrowth_raw_emotionalIntuition,AwarenessMonitoringGrowth_raw_fixedIntelligence,AwarenessMonitoringGrowth_raw_goingOnAroundMe,AwarenessMonitoringGrowth_raw_innermostThoughts,AwarenessMonitoringGrowth_raw_onlyLearnNewThings,AwarenessMonitoringGrowth_raw_othersThinkOfMe,AwarenessMonitoringGrowth_raw_tellInappropriate,AwarenessMonitoringGrowth_raw_troubleChanging,AwarenessMonitoringGrowth_time_seconds,CulturalConflictNorms_aggregated_normConflictOpenness,CulturalConflictNorms_aggregated_rawConflictOpenness,CulturalConflictNorms_raw_avoidConflict,CulturalConflictNorms_raw_conflictIsDetrimental,CulturalConflictNorms_raw_differencesAvoided,CulturalConflictNorms_raw_disagreementsEncouraged,CulturalConflictNorms_raw_emotionAccepted,CulturalConflictNorms_raw_openConflict,CulturalConflictNorms_raw_resolveImmediately,CulturalConflictNorms_time_seconds,TIPI_aggregated_normAgreeableness,TIPI_aggregated_normConscientiousness,TIPI_aggregated_normEmotionalStability,TIPI_aggregated_normExtroversion,TIPI_aggregated_normOpennessToExperience,TIPI_aggregated_rawAgreeableness,TIPI_aggregated_rawConscientiousness,TIPI_aggregated_rawEmotionalStability,TIPI_aggregated_rawExtroversion,TIPI_aggregated_rawOpennessToExperience,TIPI_raw_anxiety,TIPI_raw_calmness,TIPI_raw_carelessness,TIPI_raw_conventionality,TIPI_raw_criticalness,TIPI_raw_dependability,TIPI_raw_extroversion,TIPI_raw_openness,TIPI_raw_quietness,TIPI_raw_sympathy,TIPI_time_seconds,deal_sheet_agreement_binary,deal_sheet_deal_price,deal_sheet_return_fund_binary,deal_sheet_special_terms,deal_sheet_trip_binary,demographics,demographics_birth_year,demographics_country_reside,demographics_education_UK,demographics_education_US,demographics_employment_status,demographics_english_spoken,demographics_english_written,demographics_ethnicity_UK,demographics_gender,demographics_gender_other,demographics_income_UK,demographics_income_US,demographics_language_primary,demographics_latin_US,demographics_marital_status,demographics_race_US,post_negotiation_conflict_1,post_negotiation_conflict_2,post_negotiation_conflict_3,post_negotiation_conflict_4,post_negotiation_decision_leadership_1,post_negotiation_decision_leadership_2,post_negotiation_goal_similarity,post_negotiation_open_ended_feedback,post_negotiation_partner_competent,post_negotiation_partner_liked,post_negotiation_partner_tension,post_negotiation_viability_1,post_negotiation_viability_2,pre_negotiation_strategy,pre_negotiation_target_price,role
01HVPCS24FATF0J3CPA7JRB0M6,01HVPCMANRT8X0KRQG47HW5WPW,0.333,0.722,0.708,3.000,5.333,5.250,6,5,3,5,4,3,7,5,3,22.608,0.500,4.000,4,3,4,5,4,4,6,23.84,0.833,0.750,0.583,0.583,0.667,6.000,5.500,4.500,4.500,5.000,3,4,3,3,1,6,5,5,4,5,21.697,Yes,"$175,000",No,"$100k upfront for 100% share of patent
$25k after the 21 month leave (6 months full paid leave)
$50k bonus after development of another patent and research mentoring of 3 students once returned to university.",Yes,,2004,United States,,4,A student,5,5,,female,,,"$150,000 or more",English,No,Single Never Married,['Asian'],7,5,3,3,4,4,5,"It went well, she was a very competent negotiator and had a lot of good points to get the 6 months of paid leave. I tried to anchor low for the price because she was anchoring very high and because I was compromising and giving her what she wanted for the paid leave. I also wanted to guarantee that she came back so I made it into a conditional price. ",7,6,5,6,7,"1. Determine the things that the other person, whether that be price, sabbatical, etc.
2. Try to do a staggered payment offer ($150,000 upfront with $50,000 paid once faculty returns)
3. Use emotion and connection to university to make it appealing for them to stay beyond the numbers, such as relationships with other faculty and students","200,000",Provost
01HVPCS24FATF0J3CPA7JRB0M6,01HVPCH0BKAJGK3N829ZEHFX7E,0.167,0.778,0.875,2.000,5.667,6.250,6,7,2,6,6,2,5,6,2,32.791,0.381,3.286,5,6,5,2,6,2,3,55.294,0.667,0.583,0.250,0.917,0.833,5.000,4.500,2.500,6.500,6.000,5,2,3,2,3,4,6,6,1,5,28.113,Yes,"175,000",No,"100,000 upfront, 6-month full pay sabbatical leave, 25,000 after 21-month leave, and a 50,000 bonus after the development of a new patent and research mentoring of 3 students upon return. ",Yes,,2005,United States,,4,Employed for wages,5,5,,female,,,"$50,000-$74,999",English,No,Single Never Married,['Asian'],7,7,3,3,2,7,2,I feel as though my work was not thoroughly appreciated to its full value and the provost wasn't aware of my contribution to the university and was not very professional. ,1,3,5,5,2,"opening bid: 400,000 
outside options: sell","355,000",Star Scientist
01HVPD6YJQKC2HC5ATTDAN9HNC,01HVPCMRJXMJZSBQP0R36NYFG2,0.333,0.667,0.625,3.000,5.000,4.750,5,4,3,5,5,3,5,6,4,36.535,0.310,2.857,5,6,5,4,2,3,5,39.129,0.500,0.333,0.333,0.250,0.667,4.000,3.000,3.000,2.500,5.000,5,3,5,3,4,3,2,5,5,4,26.001,Yes,460000,Yes,"400000 - patent portfolio (40% of the portfolio)
60000 - 6 months paid leave ",Yes,,2002,United States,,4,A homemaker,5,5,,male,,,"$40,000-$49,999",Polish,No,Single Never Married,['White'],6,5,3,3,2,1,5,I suggested the increased share of the patent portfolio i.e. 40% to get the agreement of the provost given the importance of the trip to the star scientists.,5,5,4,6,5,"I would try to offer a target price that is above the one that I need, hoping that meeting-in-the-middle would help me achieve my goals. If I achieve something below 355000, I would hope that I would have about 300000 so that my kickstart fund for returning may be smaller, but still manageable. Worst case - i go to patent trolls.",500000,Star Scientist
01HVPD6YJQKC2HC5ATTDAN9HNC,01HVPCMJ749PVV2BB54XM9MNKA,0.167,0.833,0.875,2.000,6.000,6.250,7,6,2,6,7,2,5,6,2,223.83,0.524,4.143,4,3,3,2,5,2,2,65.007,0.833,0.833,0.500,0.583,0.833,6.000,6.000,4.000,4.500,6.000,5,5,2,2,2,6,5,6,4,6,50.298,Yes,160000,No,100k/40% share in patents and 6 months at 10k pay. ,Yes,,1990,United States,,4,Employed for wages,5,5,,female,,,"$50,000-$74,999",English,No,Single Never Married,['White'],5,1,1,1,4,4,7,This was an interesting experiment to participate in. I felt fortunate to be paired with another participant who also had a calm personality and was interested in working together to find a solution.,7,7,1,7,7,I plan to listen to the faculty and create an environment where they feel heard which will help them to feel good. I think this will make them more likely to be willing to negotiate.,"200,000",Provost
01HVPCTKQYBVK68783WK93T14N,01HVPCR0P8X1CNQJNJT2PQ8EM6,0.667,0.667,0.542,5.000,5.000,4.250,5,4,5,5,5,5,5,5,5,8.919,0.476,3.857,5,5,5,5,5,5,5,6.914,0.750,0.667,0.500,0.667,0.583,5.500,5.000,4.000,5.000,4.500,5,5,3,4,2,5,5,5,3,5,13.086,Yes,$255000 for patent and $450000 for paid sabbatical,Yes,The faculty member will get $450000 for 6 months of paid sabbatical,Yes,,2005,United States,,6,A student,5,5,,female,,,"$150,000 or more",English,No,Single Never Married,['Asian'],7,6,5,5,7,5,6,I was surprised by how serious my counterpart took the negotiation and the scene felt tense at times. Occasionally I wasn’t sure if I was overpromising or if my counterpart had the upper hand.,5,5,7,6,5,"1. Highlight the faculty member's significant contributions to research, teaching, and academic leadership. Emphasize their importance to the university's reputation and future success.
2. Make it clear that the primary goal of the negotiation is to retain the faculty member. Highlight the benefits of their continued presence at the university and the potential long-term impact of their research and leadership.
3. Mention the backing from the IP Committee and select donors, demonstrating the university's commitment to retaining the faculty member and supporting their work.
4. Emphasize the strategic importance of the faculty member's patents and their potential to contribute to the university's intellectual property portfolio and revenue generation efforts.",215000,Provost
01HVPCTKQYBVK68783WK93T14N,01HVPCMWAKYKJAYARD5QPH5RSX,0.500,0.667,0.708,4.000,5.000,5.250,6,5,3,5,5,5,5,5,3,25.398,0.405,3.429,4,4,5,3,3,3,4,24.937,0.583,0.583,0.417,0.417,0.500,4.500,4.500,3.500,3.500,4.000,5,4,3,5,5,4,4,5,5,6,20.059,Yes,"705,000",Yes,"$450,000 for sabbatical pay; $255,000K for the patent",Yes,,2004,United States,,4,A student,5,5,,female,,,"$100,000-$149,999",English,No,Single Never Married,['Asian'],6,5,2,3,1,3,3,"The negotiation started off being more difficult, as we had such varying differences in price, with her offering 245K and me offering 845K, and she was very unwilling to budge. However, when she asked me about anything else to bring up, I brought up the sabbatical pay, and got to 450K pay for the sabbatical, and 255K for the patent, which leaves my total to 705K. I was very happy with this outcome, as I only needed 335K minimum, and I over-doubled what I needed, which was great.",5,5,5,5,5,"Opening bid: 845K
Outside Options:
1. Private investor group: higher total amount, upfront payment is smaller
2. Large corporation: $400K minimum for colleague’s patent 
Strategy: Start high and move down from there ",400000,Star Scientist
01HVPD1F3PJ97N427XMG11Y18A,01HVPCPYXQ3WAXT24J4S9HYJPA,0.333,0.667,0.708,3.000,5.000,5.250,5,6,4,6,5,2,4,4,2,46.07,0.667,5.000,3,2,1,5,3,6,5,43.637,0.750,0.833,0.833,0.583,0.750,5.500,6.000,6.000,4.500,5.500,2,6,1,3,3,5,5,6,4,6,32.74,No,320000,No,9 months sabbatical with 2 additional months unpaid,Yes,,2001,United States,,7,A student,5,5,,female,,,"$75,000-$99,999",Chinese,,Single Never Married,['Asian'],7,5,4,2,6,3,4,It's hard to negotiate and I feel passive from my role as I want to retain the star faculty,5,4,5,5,4,"know our star faculty's thoughts
see what can we offer to satisfy needs",180000,Provost
01HVPD1F3PJ97N427XMG11Y18A,01HVPCSX5B9S9BMRSJ1F5PSBXQ,0.333,0.722,0.958,3.000,5.333,6.750,7,6,2,7,7,4,2,7,1,51.02,0.476,3.857,6,3,3,1,4,3,1,49.623,0.750,1.000,0.667,1.000,1.000,5.500,7.000,5.000,7.000,7.000,4,6,1,1,4,7,7,7,1,7,41.801,Yes,"320,000 ",No,"9 Month paid at 10K per month ,  2 months off unpaid, 230,000 for patent",Yes,,1991,United States,,7,Employed for wages,5,5,,female,,,"$50,000-$74,999",English,No,Single Never Married,['Black or African-American'],7,2,1,1,5,7,6,I didn't anticipate negotiating an amount for the months of the sabbatical. I feel disappointed that the scientist did not get the amount he was hoping for and that that is ultimately my fault for not pushing harder.,7,7,3,7,7,My plan is to start higher than what I need and gradual go lower so that I appear to be reasonable in my negotiations. I don't want to be undersold and accept too low of an offer.,"390,000",Star Scientist
01HVPD5NR3DJPB819AMRKRE5WZ,01HVPCRW2F4TABTJBE7CVX3SPG,0.333,0.722,0.792,3.000,5.333,5.750,6,6,3,6,5,3,5,5,2,92.188,0.548,4.286,3,3,3,4,3,5,5,20.281,0.833,0.750,0.667,0.917,0.750,6.000,5.500,5.000,6.500,5.500,3,5,2,3,2,5,7,6,2,6,20.775,Yes,337000,Yes,Will talk to board about additional time away and might give half of the salary for the rest of the time away in addition to the 6 months.,Yes,,2003,United States,,4,Employed for wages,5,5,,female,,,"$50,000-$74,999",English,No,Single Never Married,['Asian'],7,5,4,3,4,5,5,"I thought the negotiation went well. My only qualm is that I accidentally calculated the final price of the final offer incorrectly and actually ended up agreeing to a deal that I shouldn't have because of that. i thoguht that the final deal was above the necessary money needed for the trip but it was actually a little bit under. However, my deal covered the current necessary expenses and was a bit open ended in terms of the return fund so there is opportunity for more money.",6,5,4,6,6,"I plan on anchoring high with offering 420,000 and explaining my reasoning for needing this sabbatical. I'll start with saying that I've a huge asset to this school, but I need this break to continue doing good work. From the 420,000 I'll negotiate down to a BATNA of 355,000 at the very lowest. ","360,000",Star Scientist
01HVPD5NR3DJPB819AMRKRE5WZ,01HVPCWJD1CPWAXTCAT0SZYSHW,0.500,0.444,0.750,4.000,3.667,5.500,5,6,4,3,5,4,3,7,4,32.747,0.452,3.714,2,1,2,2,1,2,6,29.802,0.833,0.750,0.833,0.750,0.750,6.000,5.500,6.000,5.500,5.500,2,6,2,3,2,5,5,6,2,6,28.847,Yes,275000,Yes,"6 mo time will pay full salary,
Needs additional up to 9 mo for study and 3 more total of 12 mo away.  Requesting review of some salary support not fully negotiated but may be granted upon review.
Will let us know other ways to support eg: office space on return etc.   ",Yes,,1976,United States,,7,Employed for wages,5,5,,male,,,"$20,000-$29,999",English,No,Single Never Married,['White'],6,5,1,1,5,3,6,"This was a complex case of details that one might not really have a day to day interest in, but the way this was formatted and my experience with my negotiating counterpart made for a fun experience.  I enjoyed this and hope you were able to get what you need for your research.",7,7,1,7,7,"6 mo
110k
other incentives","110,000",Provost
01HVPD3QP1DV7GZKZCYNGTTS75,01HVPCJ42AVZ6D142GG1JYKE32,0.667,0.667,0.792,5.000,5.000,5.750,6,6,5,5,6,5,4,6,3,38.26,0.405,3.429,4,5,5,4,5,3,6,20.975,0.583,0.500,0.500,0.417,0.500,4.500,4.000,4.000,3.500,4.000,5,5,5,5,5,5,4,5,5,6,24.898,Yes,"IP trade price is $250,000",Yes,"100,000 stake in IP trade; $16,000/month reduced pay for 12 months",Yes,,2005,United States,,4,A student,5,5,,female,,,"$40,000-$49,999",Vietnamese,No,Single Never Married,['Asian'],7,6,2,3,5,5,7,"I thought it was not too uncomfortable; however, it was difficult to negotiate without having all the information from the opposing side. ",6,7,5,5,6,The university seeks to support your research,"100,000",Provost
01HVPD3QP1DV7GZKZCYNGTTS75,01HVPCSWTMZ1ZM54X7HF9SJVWZ,0.417,0.556,0.667,3.500,4.333,5.000,5,4,3,5,4,4,4,5,2,39.801,0.500,4.000,5,5,5,4,5,5,3,43.788,0.583,0.833,0.500,0.750,0.583,4.500,6.000,4.000,5.500,4.500,4,4,2,2,4,6,5,3,2,5,48.259,Yes,"Sell for 275,000 and my payout would be 100,000",Yes,"16,000 pay for 12 months for 'reduced pay'
16th-month leave",Yes,,2003,United States,,4,A student,5,5,,female,,,"$40,000-$49,999",English,No,Single Never Married,['White'],7,6,1,1,1,2,6,I enjoyed this experience and I think it was interesting but wish I had more info on what my normal pay was so I had an idea of what reduced pay I could ask for ,7,7,5,6,7,"I plan to start with my bid of $400,000 and try not to work down a lot from there. I plan on making something up about how I already have a plan with a corporation that would pay me what I want but I really want to stay here I just need a reason. ","355,00",Star Scientist
01HVPCTKQWDKA2RZK9DPSYB39N,01HVPCKMN6TV2J9GTW03G3YC4C,0.333,0.611,0.833,3.000,4.667,6.000,6,6,3,6,6,3,2,6,2,44.471,0.548,4.286,6,3,2,4,6,4,5,33.01,0.833,1.000,0.833,0.583,0.667,6.000,7.000,6.000,4.500,5.000,2,6,1,3,2,7,4,5,3,6,49.902,Yes,320k,Yes,"1. 6-months full paid sabbatical to ensure the trip is happening 
2. reduce the staff's workload upon returning: hire new staff to share the workload, teaching assistant
3. make tech offices and incubators within the university available to the staff for a smooth IP development process",Yes,,2001,United States,,7,A student,5,5,,female,,,"$40,000-$49,999",Chinese,No,Single Never Married,['Asian'],7,6,4,3,6,7,3,"I'm curious about my counterpart's price option. 
Overall, the process was logical and smooth
For my part, I feel like I should state a lower price at first. I said 80k at first, but maybe I should go list instances like institutions only offering 50k in the past, and list some potential disadvantages for the offer of 400k in the other institution that he mentioned ",7,7,4,6,6,"1. elaborate on schools' unique and dedicated support for the staff's patent IP development. Some might include tech offices and incubator support
2. sabbatical with full salary for up to 6 months (better than other institutions!)
3. allow them to sell shares of their patents
4. price: start with 80000 and then rise to 100000 or 110k ( using psychological tool; more than other institutions) ",100000,Provost
01HVPCTKQWDKA2RZK9DPSYB39N,01HVPCHS4QVQKVYG920Y8TMATT,0.833,0.889,0.750,6.000,6.333,5.500,6,6,6,7,7,6,5,6,4,57.503,0.524,4.143,2,6,6,2,5,7,3,36.432,0.417,0.083,0.833,0.917,1.000,3.500,1.500,6.000,6.500,7.000,2,6,7,1,6,2,6,7,1,5,59.779,Yes,320000,No,"I will not take the position at the institute of advanced science so that the sabbatical can be shorter, but instead, I will change my working conditions with increased staff and dedicated negotiatiors and IP specialists to handle classes and workload. The negotiated price is more than enough for the trip, as I will not need the return fund. The trip and the change in working conditions is what I was the most interested in, so my needs are met. ",Yes,,1992,United States,,8,Employed for wages,5,5,,male,,,"$150,000 or more",English,Yes,Single Never Married,['Other'],5,4,2,1,2,3,7,"It was a success as all my needs were met, although I didn't like the low-balling initial number for my patents, and I didn't like the bait-and-switch of the 350k offer, we landed on a price that covers all my costs. ",6,5,5,6,6,"I'll be upfront about my needs and motivation, and confidently say that, among my options, it would be convenient to sell my patent rights to the university. So, as a sign of good faith and trusting that our relationship has been mutually beneficial up to this point, I have the proposition of 400k. Upon getting pushback I'll remind of my worth to the university, and be a little more hostile.",370000,Star Scientist
01HVPCWHES0F7NRQHX8219VGBZ,01HVPCJ8Q0AVSX9FTBCE83QY7S,0.167,0.333,0.833,2.000,3.000,6.000,7,6,2,5,2,2,2,6,3,32.837,0.619,4.714,3,1,2,2,4,6,5,21.996,0.917,0.667,0.667,0.417,0.917,6.500,5.000,5.000,3.500,6.500,5,7,5,1,2,7,5,6,6,7,42.724,Yes,"275,000",Yes,"sign on bonus, 20,00 pound referral bonus for new recruits,  220,000  patent",Yes,,2003,United States,,5,A student,5,5,,female,,,"$10,000-$19,999",English,Yes,Single Never Married,['White'],5,6,4,4,4,3,4,Great discussion prolific thinking posed a,7,7,5,4,4,gas price evidence of inflation lower market value of goods high transport costs lower profitability. Money tied in investments to refinance. US,"250,000",Provost
01HVPCWHES0F7NRQHX8219VGBZ,01HVPCKBQX4ZW8DGRS16QK1QDV,0.500,0.667,0.833,4.000,5.000,6.000,6,6,5,6,5,3,4,6,2,45.119,0.690,5.143,3,3,2,6,5,5,4,49.615,0.917,0.750,0.667,0.750,0.750,6.500,5.500,5.000,5.500,5.500,3,5,2,3,2,5,6,6,3,7,42.172,,,,,,,1997,United States,,6,A student,5,5,,male,,,"$100,000-$149,999",English,,Single Never Married,['White'],7,5,4,5,3,5,3,"The form did not allow me to input the final terms of our negotiation. We reached an agreement to pay me $220k upfront for the patent portfolio, pay me my full $20k/month salary for the first 12 months of my sabbatical, pay me a $6k/month stipend for the full 21 months with additional benefits like insurance included, and pay me a referral bonus of $20k/faculty member referred from the Institute (up to $100k).

The negotiation was structured very strangely, with 5 Provosts vs. 1 Star Scientist. The group of Provosts was very incompetent at communicating amongst themselves and they chose a spokesperson who got confused by the numbers I was throwing around. I'm pretty sure the agreement I negotiated was likely way above what they were authorized to offer.",3,3,5,3,2,"I will plan to overstate the viability of my outside options to emphasize my value to the Provost. I will try to anchor the negotiation at a higher initial mark, and then get creative with finding solutions that benefit both myself and the Provost. Maybe I'll start the negotiation around $550,000 and then use concessions to build further rapport, hopefully ultimately settling above the $355,000 mark needed.",500000,Star Scientist
01HVPDABWHA091ZP1G8SX2Y3P4,01HVPD26RWGBHG449C92DXTFGG,0.500,0.722,0.958,4.000,5.333,6.750,7,6,2,5,6,6,5,7,1,46.328,0.452,3.714,3,7,2,3,7,2,6,48.77,0.917,0.917,0.500,0.833,0.750,6.500,6.500,4.000,6.000,5.500,5,5,2,4,1,7,6,7,2,6,54.52,Yes,"$60,000",No,"Not selling back to the university, but agreeing to return to the university after 2 years. 6 months paid sabbatical.",Yes,,2005,United States,,3,A student,5,5,,female,,,"$150,000 or more",English,No,Single Never Married,['Asian'],5,6,1,1,5,6,6,"I really liked my negotiation with the Star Scientist, John. I feel like were both very respectful of each other, while still maintaining our positions. In the end, we can to a good agreement, allowing John to return back to the university while still getting to explore the world. I would be happy to work with the person in the future.",7,7,2,7,7,Discuss how this star faculty has done so much for the university and how we would like to support them in their research moving forward. We want them to explore and rest of their sabbatical so that they can come back feeling rejuvenated. We are willing to offer them both money and resources for their continued interests. ,"100,000",Provost
